filepath,family_label,instrument_label,source_file,duration_s,rms_db,fs,clip_index,_abs_path,split
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_007.wav,keyboards,piano,keyboards_piano_002,3,-27.388089500107,16000,7,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_007.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_008.wav,keyboards,piano,keyboards_piano_002,3,-31.3923476259687,16000,8,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_008.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_009.wav,keyboards,piano,keyboards_piano_002,3,-31.1073867389615,16000,9,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_009.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_010.wav,keyboards,piano,keyboards_piano_002,3,-29.298450210545,16000,10,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_010.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_011.wav,keyboards,piano,keyboards_piano_002,3,-26.3990844402558,16000,11,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_011.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_012.wav,keyboards,piano,keyboards_piano_002,3,-28.4070262074239,16000,12,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_012.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_013.wav,keyboards,piano,keyboards_piano_002,3,-34.4847016149192,16000,13,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_013.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_014.wav,keyboards,piano,keyboards_piano_002,3,-33.026207464274,16000,14,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_014.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_015.wav,keyboards,piano,keyboards_piano_002,3,-33.2955642456603,16000,15,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_015.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_016.wav,keyboards,piano,keyboards_piano_002,3,-36.9361178595846,16000,16,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_016.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_017.wav,keyboards,piano,keyboards_piano_002,3,-33.9747625428575,16000,17,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_017.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_018.wav,keyboards,piano,keyboards_piano_002,3,-36.7278090870787,16000,18,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_018.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_019.wav,keyboards,piano,keyboards_piano_002,3,-33.7743678274991,16000,19,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_019.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_020.wav,keyboards,piano,keyboards_piano_002,3,-29.1059443736414,16000,20,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_020.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_021.wav,keyboards,piano,keyboards_piano_002,3,-39.1868692187345,16000,21,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_021.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_022.wav,keyboards,piano,keyboards_piano_002,3,-35.4153503925565,16000,22,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_022.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_023.wav,keyboards,piano,keyboards_piano_002,3,-33.8660112856247,16000,23,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_023.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_024.wav,keyboards,piano,keyboards_piano_002,3,-29.3753524285527,16000,24,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_024.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_025.wav,keyboards,piano,keyboards_piano_002,3,-30.5729418552203,16000,25,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_025.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_026.wav,keyboards,piano,keyboards_piano_002,3,-33.2840724346388,16000,26,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_026.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_027.wav,keyboards,piano,keyboards_piano_002,3,-36.6583431804695,16000,27,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_027.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_028.wav,keyboards,piano,keyboards_piano_002,3,-30.318727217765,16000,28,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_028.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_029.wav,keyboards,piano,keyboards_piano_002,3,-37.7138776513506,16000,29,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_029.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_030.wav,keyboards,piano,keyboards_piano_002,3,-34.50881792034,16000,30,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_030.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_031.wav,keyboards,piano,keyboards_piano_002,3,-36.327009156364,16000,31,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_031.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_032.wav,keyboards,piano,keyboards_piano_002,3,-36.1224132114487,16000,32,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_032.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_033.wav,keyboards,piano,keyboards_piano_002,3,-30.6536808370126,16000,33,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_033.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_034.wav,keyboards,piano,keyboards_piano_002,3,-22.2064741527004,16000,34,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_034.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_035.wav,keyboards,piano,keyboards_piano_002,3,-20.2264568190575,16000,35,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_035.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_036.wav,keyboards,piano,keyboards_piano_002,3,-21.8501045480317,16000,36,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_036.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_037.wav,keyboards,piano,keyboards_piano_002,3,-30.1893762751206,16000,37,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_037.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_038.wav,keyboards,piano,keyboards_piano_002,3,-31.3405162997257,16000,38,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_038.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_039.wav,keyboards,piano,keyboards_piano_002,3,-24.9812119734782,16000,39,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_039.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_040.wav,keyboards,piano,keyboards_piano_002,3,-34.2359405122328,16000,40,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_040.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_001_clip_001.wav,keyboards,synth,keyboards_synth_001,3,-21.6459822952684,16000,1,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_001_clip_001.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_001_clip_002.wav,keyboards,synth,keyboards_synth_001,3,-22.8771349195595,16000,2,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_001_clip_002.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_001_clip_003.wav,keyboards,synth,keyboards_synth_001,3,-24.3803864151568,16000,3,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_001_clip_003.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_003_clip_001.wav,keyboards,synth,keyboards_synth_003,3,-18.8548712885003,16000,1,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_003_clip_001.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_003_clip_002.wav,keyboards,synth,keyboards_synth_003,3,-18.3484251939702,16000,2,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_003_clip_002.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_004_clip_001.wav,keyboards,synth,keyboards_synth_004,3,-26.8888990425118,16000,1,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_004_clip_001.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_004_clip_002.wav,keyboards,synth,keyboards_synth_004,3,-26.9592319492673,16000,2,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_004_clip_002.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_004_clip_003.wav,keyboards,synth,keyboards_synth_004,3,-27.4329132780136,16000,3,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/keyboards/synth/keyboards_synth_keyboards_synth_004_clip_003.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_001.wav,percussion,conga,percussion_conga_001,3,-25.2821593633608,16000,1,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_001.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_002.wav,percussion,conga,percussion_conga_001,3,-25.1081156329764,16000,2,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_002.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_003.wav,percussion,conga,percussion_conga_001,3,-25.5946295901359,16000,3,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_003.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_004.wav,percussion,conga,percussion_conga_001,3,-24.943090611313,16000,4,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_004.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_005.wav,percussion,conga,percussion_conga_001,3,-25.4483518805925,16000,5,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_005.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_006.wav,percussion,conga,percussion_conga_001,3,-24.6341663996251,16000,6,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_006.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_007.wav,percussion,conga,percussion_conga_001,3,-25.1095270291702,16000,7,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_007.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_008.wav,percussion,conga,percussion_conga_001,3,-28.56410580497,16000,8,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_008.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_002_clip_001.wav,percussion,conga,percussion_conga_002,3,-25.3719778303566,16000,1,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/conga/percussion_conga_percussion_conga_002_clip_001.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_001_clip_001.wav,percussion,cymbal,percussion_cymbal_001,3,-18.2663886612459,16000,1,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_001_clip_001.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_001_clip_002.wav,percussion,cymbal,percussion_cymbal_001,3,-35.852521703596,16000,2,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_001_clip_002.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_001.wav,percussion,cymbal,percussion_cymbal_002,3,-25.0759939334826,16000,1,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_001.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_002.wav,percussion,cymbal,percussion_cymbal_002,3,-26.1820920854501,16000,2,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_002.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_003.wav,percussion,cymbal,percussion_cymbal_002,3,-21.7487451448184,16000,3,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_003.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_004.wav,percussion,cymbal,percussion_cymbal_002,3,-37.6465238554898,16000,4,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_004.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_001.wav,percussion,drum,percussion_drum_002,3,-23.4250780055551,16000,1,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_001.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_002.wav,percussion,drum,percussion_drum_002,3,-24.7374971275981,16000,2,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_002.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_003.wav,percussion,drum,percussion_drum_002,3,-23.3618456159088,16000,3,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_003.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_004.wav,percussion,drum,percussion_drum_002,3,-24.660293379073,16000,4,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_004.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_005.wav,percussion,drum,percussion_drum_002,3,-23.5413210692385,16000,5,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_005.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_006.wav,percussion,drum,percussion_drum_002,3,-23.4105613785468,16000,6,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_006.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_007.wav,percussion,drum,percussion_drum_002,3,-23.6144173020129,16000,7,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_007.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_008.wav,percussion,drum,percussion_drum_002,3,-24.3057313495536,16000,8,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_008.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_009.wav,percussion,drum,percussion_drum_002,3,-22.9466757454231,16000,9,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_009.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_010.wav,percussion,drum,percussion_drum_002,3,-24.5002221483301,16000,10,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_010.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_011.wav,percussion,drum,percussion_drum_002,3,-23.8785290088737,16000,11,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_011.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_012.wav,percussion,drum,percussion_drum_002,3,-23.3747099531762,16000,12,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_012.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_013.wav,percussion,drum,percussion_drum_002,3,-25.3802321808523,16000,13,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_013.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_014.wav,percussion,drum,percussion_drum_002,3,-22.4195941252661,16000,14,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_014.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_015.wav,percussion,drum,percussion_drum_002,3,-24.1863264900614,16000,15,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_015.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_016.wav,percussion,drum,percussion_drum_002,3,-23.9923201260534,16000,16,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_016.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_017.wav,percussion,drum,percussion_drum_002,3,-24.3766683584098,16000,17,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_017.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_018.wav,percussion,drum,percussion_drum_002,3,-23.8061660570998,16000,18,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_018.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_019.wav,percussion,drum,percussion_drum_002,3,-24.2522269994334,16000,19,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_019.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_020.wav,percussion,drum,percussion_drum_002,3,-25.1554300689815,16000,20,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_020.wav,train
/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_021.wav,percussion,drum,percussion_drum_002,3,-23.8094563290135,16000,21,/Users/dghifari/02-University/SEM-2-2025/elec5305-project-520140154/Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_021.wav,train
