filepath_rel,family,instrument,family_id,instrument_id,source_file,clip_index,duration_s,rms_db,fs,cap_used
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_018.wav,keyboards,piano,4,12,keyboards_piano_002,18,3,-36.7278090870787,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_019.wav,keyboards,piano,4,12,keyboards_piano_002,19,3,-33.7743678274991,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_020.wav,keyboards,piano,4,12,keyboards_piano_002,20,3,-29.1059443736414,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_021.wav,keyboards,piano,4,12,keyboards_piano_002,21,3,-39.1868692187345,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_022.wav,keyboards,piano,4,12,keyboards_piano_002,22,3,-35.4153503925565,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_023.wav,keyboards,piano,4,12,keyboards_piano_002,23,3,-33.8660112856247,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_024.wav,keyboards,piano,4,12,keyboards_piano_002,24,3,-29.3753524285527,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_025.wav,keyboards,piano,4,12,keyboards_piano_002,25,3,-30.5729418552203,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_026.wav,keyboards,piano,4,12,keyboards_piano_002,26,3,-33.2840724346388,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_027.wav,keyboards,piano,4,12,keyboards_piano_002,27,3,-36.6583431804695,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_028.wav,keyboards,piano,4,12,keyboards_piano_002,28,3,-30.318727217765,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_029.wav,keyboards,piano,4,12,keyboards_piano_002,29,3,-37.7138776513506,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_030.wav,keyboards,piano,4,12,keyboards_piano_002,30,3,-34.50881792034,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_031.wav,keyboards,piano,4,12,keyboards_piano_002,31,3,-36.327009156364,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_032.wav,keyboards,piano,4,12,keyboards_piano_002,32,3,-36.1224132114487,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_033.wav,keyboards,piano,4,12,keyboards_piano_002,33,3,-30.6536808370126,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_034.wav,keyboards,piano,4,12,keyboards_piano_002,34,3,-22.2064741527004,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_035.wav,keyboards,piano,4,12,keyboards_piano_002,35,3,-20.2264568190575,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_036.wav,keyboards,piano,4,12,keyboards_piano_002,36,3,-21.8501045480317,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_037.wav,keyboards,piano,4,12,keyboards_piano_002,37,3,-30.1893762751206,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_038.wav,keyboards,piano,4,12,keyboards_piano_002,38,3,-31.3405162997257,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_039.wav,keyboards,piano,4,12,keyboards_piano_002,39,3,-24.9812119734782,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_002_clip_040.wav,keyboards,piano,4,12,keyboards_piano_002,40,3,-34.2359405122328,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_001.wav,keyboards,piano,4,12,keyboards_piano_003,1,3,-24.2225941929905,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_002.wav,keyboards,piano,4,12,keyboards_piano_003,2,3,-27.5336588381652,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_003.wav,keyboards,piano,4,12,keyboards_piano_003,3,3,-24.4765420020269,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_004.wav,keyboards,piano,4,12,keyboards_piano_003,4,3,-24.7374932237114,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_005.wav,keyboards,piano,4,12,keyboards_piano_003,5,3,-24.2441177642119,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_006.wav,keyboards,piano,4,12,keyboards_piano_003,6,3,-20.0605389670625,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_007.wav,keyboards,piano,4,12,keyboards_piano_003,7,3,-26.7222006193797,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_008.wav,keyboards,piano,4,12,keyboards_piano_003,8,3,-23.3891887030919,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_009.wav,keyboards,piano,4,12,keyboards_piano_003,9,3,-23.3564744014306,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_010.wav,keyboards,piano,4,12,keyboards_piano_003,10,3,-25.5689900273539,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_011.wav,keyboards,piano,4,12,keyboards_piano_003,11,3,-21.5096641109413,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_012.wav,keyboards,piano,4,12,keyboards_piano_003,12,3,-20.3635673246917,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_013.wav,keyboards,piano,4,12,keyboards_piano_003,13,3,-24.9972980765021,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_014.wav,keyboards,piano,4,12,keyboards_piano_003,14,3,-24.3119773800145,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_015.wav,keyboards,piano,4,12,keyboards_piano_003,15,3,-23.0924541941083,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_016.wav,keyboards,piano,4,12,keyboards_piano_003,16,3,-24.5609721668149,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_017.wav,keyboards,piano,4,12,keyboards_piano_003,17,3,-22.5118646060234,16000,40
Segmented/keyboards/piano/keyboards_piano_keyboards_piano_003_clip_018.wav,keyboards,piano,4,12,keyboards_piano_003,18,3,-25.1981377197296,16000,40
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_001_clip_001.wav,keyboards,synth,4,16,keyboards_synth_001,1,3,-21.6459822952684,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_001_clip_002.wav,keyboards,synth,4,16,keyboards_synth_001,2,3,-22.8771349195595,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_001_clip_003.wav,keyboards,synth,4,16,keyboards_synth_001,3,3,-24.3803864151568,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_002_clip_001.wav,keyboards,synth,4,16,keyboards_synth_002,1,3,-30.9883860986838,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_002_clip_002.wav,keyboards,synth,4,16,keyboards_synth_002,2,3,-30.0814865923907,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_002_clip_003.wav,keyboards,synth,4,16,keyboards_synth_002,3,3,-30.3339093483295,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_002_clip_004.wav,keyboards,synth,4,16,keyboards_synth_002,4,3,-30.4974945166288,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_002_clip_005.wav,keyboards,synth,4,16,keyboards_synth_002,5,3,-31.7843324615055,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_002_clip_006.wav,keyboards,synth,4,16,keyboards_synth_002,6,3,-31.0956064675999,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_002_clip_007.wav,keyboards,synth,4,16,keyboards_synth_002,7,3,-30.4132584360947,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_002_clip_008.wav,keyboards,synth,4,16,keyboards_synth_002,8,3,-39.3653863497084,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_003_clip_001.wav,keyboards,synth,4,16,keyboards_synth_003,1,3,-18.8548712885003,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_003_clip_002.wav,keyboards,synth,4,16,keyboards_synth_003,2,3,-18.3484251939702,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_004_clip_001.wav,keyboards,synth,4,16,keyboards_synth_004,1,3,-26.8888990425118,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_004_clip_002.wav,keyboards,synth,4,16,keyboards_synth_004,2,3,-26.9592319492673,16000,36
Segmented/keyboards/synth/keyboards_synth_keyboards_synth_004_clip_003.wav,keyboards,synth,4,16,keyboards_synth_004,3,3,-27.4329132780136,16000,36
Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_001.wav,percussion,conga,2,4,percussion_conga_001,1,3,-25.2821593633608,16000,43
Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_002.wav,percussion,conga,2,4,percussion_conga_001,2,3,-25.1081156329764,16000,43
Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_003.wav,percussion,conga,2,4,percussion_conga_001,3,3,-25.5946295901359,16000,43
Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_004.wav,percussion,conga,2,4,percussion_conga_001,4,3,-24.943090611313,16000,43
Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_005.wav,percussion,conga,2,4,percussion_conga_001,5,3,-25.4483518805925,16000,43
Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_006.wav,percussion,conga,2,4,percussion_conga_001,6,3,-24.6341663996251,16000,43
Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_007.wav,percussion,conga,2,4,percussion_conga_001,7,3,-25.1095270291702,16000,43
Segmented/percussion/conga/percussion_conga_percussion_conga_001_clip_008.wav,percussion,conga,2,4,percussion_conga_001,8,3,-28.56410580497,16000,43
Segmented/percussion/conga/percussion_conga_percussion_conga_002_clip_001.wav,percussion,conga,2,4,percussion_conga_002,1,3,-25.3719778303566,16000,43
Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_001_clip_001.wav,percussion,cymbal,2,5,percussion_cymbal_001,1,3,-18.2663886612459,16000,43
Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_001_clip_002.wav,percussion,cymbal,2,5,percussion_cymbal_001,2,3,-35.852521703596,16000,43
Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_001.wav,percussion,cymbal,2,5,percussion_cymbal_002,1,3,-25.0759939334826,16000,43
Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_002.wav,percussion,cymbal,2,5,percussion_cymbal_002,2,3,-26.1820920854501,16000,43
Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_003.wav,percussion,cymbal,2,5,percussion_cymbal_002,3,3,-21.7487451448184,16000,43
Segmented/percussion/cymbal/percussion_cymbal_percussion_cymbal_002_clip_004.wav,percussion,cymbal,2,5,percussion_cymbal_002,4,3,-37.6465238554898,16000,43
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_001.wav,percussion,drum,2,6,percussion_drum_001,1,3,-21.3113447862919,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_002.wav,percussion,drum,2,6,percussion_drum_001,2,3,-18.5041833191778,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_003.wav,percussion,drum,2,6,percussion_drum_001,3,3,-18.3833092318483,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_004.wav,percussion,drum,2,6,percussion_drum_001,4,3,-20.2039398417381,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_005.wav,percussion,drum,2,6,percussion_drum_001,5,3,-17.9558797409186,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_006.wav,percussion,drum,2,6,percussion_drum_001,6,3,-20.1715231496183,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_007.wav,percussion,drum,2,6,percussion_drum_001,7,3,-18.508752175053,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_008.wav,percussion,drum,2,6,percussion_drum_001,8,3,-21.6761450737577,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_009.wav,percussion,drum,2,6,percussion_drum_001,9,3,-18.0439890735026,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_010.wav,percussion,drum,2,6,percussion_drum_001,10,3,-17.6401287102934,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_011.wav,percussion,drum,2,6,percussion_drum_001,11,3,-17.0207092481171,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_012.wav,percussion,drum,2,6,percussion_drum_001,12,3,-18.8692573782524,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_013.wav,percussion,drum,2,6,percussion_drum_001,13,3,-21.9969945953624,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_001_clip_014.wav,percussion,drum,2,6,percussion_drum_001,14,3,-18.8690540870107,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_001.wav,percussion,drum,2,6,percussion_drum_002,1,3,-23.4250780055551,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_002.wav,percussion,drum,2,6,percussion_drum_002,2,3,-24.7374971275981,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_003.wav,percussion,drum,2,6,percussion_drum_002,3,3,-23.3618456159088,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_004.wav,percussion,drum,2,6,percussion_drum_002,4,3,-24.660293379073,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_005.wav,percussion,drum,2,6,percussion_drum_002,5,3,-23.5413210692385,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_006.wav,percussion,drum,2,6,percussion_drum_002,6,3,-23.4105613785468,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_007.wav,percussion,drum,2,6,percussion_drum_002,7,3,-23.6144173020129,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_008.wav,percussion,drum,2,6,percussion_drum_002,8,3,-24.3057313495536,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_009.wav,percussion,drum,2,6,percussion_drum_002,9,3,-22.9466757454231,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_010.wav,percussion,drum,2,6,percussion_drum_002,10,3,-24.5002221483301,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_011.wav,percussion,drum,2,6,percussion_drum_002,11,3,-23.8785290088737,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_012.wav,percussion,drum,2,6,percussion_drum_002,12,3,-23.3747099531762,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_013.wav,percussion,drum,2,6,percussion_drum_002,13,3,-25.3802321808523,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_014.wav,percussion,drum,2,6,percussion_drum_002,14,3,-22.4195941252661,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_015.wav,percussion,drum,2,6,percussion_drum_002,15,3,-24.1863264900614,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_016.wav,percussion,drum,2,6,percussion_drum_002,16,3,-23.9923201260534,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_017.wav,percussion,drum,2,6,percussion_drum_002,17,3,-24.3766683584098,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_018.wav,percussion,drum,2,6,percussion_drum_002,18,3,-23.8061660570998,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_019.wav,percussion,drum,2,6,percussion_drum_002,19,3,-24.2522269994334,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_020.wav,percussion,drum,2,6,percussion_drum_002,20,3,-25.1554300689815,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_021.wav,percussion,drum,2,6,percussion_drum_002,21,3,-23.8094563290135,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_022.wav,percussion,drum,2,6,percussion_drum_002,22,3,-25.1717841452699,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_002_clip_023.wav,percussion,drum,2,6,percussion_drum_002,23,3,-27.4404122803936,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_003_clip_001.wav,percussion,drum,2,6,percussion_drum_003,1,3,-29.9938053436703,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_001.wav,percussion,drum,2,6,percussion_drum_004,1,3,-27.1660856240561,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_002.wav,percussion,drum,2,6,percussion_drum_004,2,3,-25.6213517392174,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_003.wav,percussion,drum,2,6,percussion_drum_004,3,3,-25.2507461928976,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_004.wav,percussion,drum,2,6,percussion_drum_004,4,3,-26.5609498489388,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_005.wav,percussion,drum,2,6,percussion_drum_004,5,3,-30.5334520919585,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_006.wav,percussion,drum,2,6,percussion_drum_004,6,3,-25.6061419847612,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_007.wav,percussion,drum,2,6,percussion_drum_004,7,3,-24.8505788018394,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_008.wav,percussion,drum,2,6,percussion_drum_004,8,3,-28.1984253997683,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_009.wav,percussion,drum,2,6,percussion_drum_004,9,3,-25.3281980297148,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_010.wav,percussion,drum,2,6,percussion_drum_004,10,3,-26.1790900476696,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_011.wav,percussion,drum,2,6,percussion_drum_004,11,3,-26.0421998550742,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_012.wav,percussion,drum,2,6,percussion_drum_004,12,3,-27.0709904540799,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_013.wav,percussion,drum,2,6,percussion_drum_004,13,3,-24.703460285014,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_014.wav,percussion,drum,2,6,percussion_drum_004,14,3,-25.428348355296,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_015.wav,percussion,drum,2,6,percussion_drum_004,15,3,-25.3206428872965,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_016.wav,percussion,drum,2,6,percussion_drum_004,16,3,-24.099195381706,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_017.wav,percussion,drum,2,6,percussion_drum_004,17,3,-25.325229663581,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_018.wav,percussion,drum,2,6,percussion_drum_004,18,3,-32.5502675047264,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_019.wav,percussion,drum,2,6,percussion_drum_004,19,3,-25.0936406856694,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_020.wav,percussion,drum,2,6,percussion_drum_004,20,3,-25.340108613637,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_021.wav,percussion,drum,2,6,percussion_drum_004,21,3,-30.3420033953197,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_022.wav,percussion,drum,2,6,percussion_drum_004,22,3,-25.3571789551937,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_023.wav,percussion,drum,2,6,percussion_drum_004,23,3,-25.7644376232264,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_024.wav,percussion,drum,2,6,percussion_drum_004,24,3,-27.7990415837645,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_025.wav,percussion,drum,2,6,percussion_drum_004,25,3,-25.7020888839254,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_026.wav,percussion,drum,2,6,percussion_drum_004,26,3,-26.7457057348218,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_004_clip_027.wav,percussion,drum,2,6,percussion_drum_004,27,3,-36.9133899687867,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_001.wav,percussion,drum,2,6,percussion_drum_005,1,3,-19.4534233161308,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_002.wav,percussion,drum,2,6,percussion_drum_005,2,3,-18.619817822205,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_003.wav,percussion,drum,2,6,percussion_drum_005,3,3,-30.9006152008989,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_004.wav,percussion,drum,2,6,percussion_drum_005,4,3,-17.4070800872792,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_005.wav,percussion,drum,2,6,percussion_drum_005,5,3,-16.9066360548671,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_006.wav,percussion,drum,2,6,percussion_drum_005,6,3,-17.2520587391433,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_007.wav,percussion,drum,2,6,percussion_drum_005,7,3,-18.442607298857,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_008.wav,percussion,drum,2,6,percussion_drum_005,8,3,-17.7450403796914,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_009.wav,percussion,drum,2,6,percussion_drum_005,9,3,-20.2975562521962,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_010.wav,percussion,drum,2,6,percussion_drum_005,10,3,-18.1518662898618,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_011.wav,percussion,drum,2,6,percussion_drum_005,11,3,-19.6669490788117,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_012.wav,percussion,drum,2,6,percussion_drum_005,12,3,-19.9303497164396,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_013.wav,percussion,drum,2,6,percussion_drum_005,13,3,-16.9676683463012,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_014.wav,percussion,drum,2,6,percussion_drum_005,14,3,-18.3805122297156,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_015.wav,percussion,drum,2,6,percussion_drum_005,15,3,-18.4184256895842,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_016.wav,percussion,drum,2,6,percussion_drum_005,16,3,-20.0001903356246,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_017.wav,percussion,drum,2,6,percussion_drum_005,17,3,-16.6355357779394,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_018.wav,percussion,drum,2,6,percussion_drum_005,18,3,-17.1315486516843,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_019.wav,percussion,drum,2,6,percussion_drum_005,19,3,-18.1878561959115,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_020.wav,percussion,drum,2,6,percussion_drum_005,20,3,-18.4286537324359,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_021.wav,percussion,drum,2,6,percussion_drum_005,21,3,-19.3968181753581,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_022.wav,percussion,drum,2,6,percussion_drum_005,22,3,-17.3754968560796,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_023.wav,percussion,drum,2,6,percussion_drum_005,23,3,-19.4516830007673,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_024.wav,percussion,drum,2,6,percussion_drum_005,24,3,-18.3282408470924,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_025.wav,percussion,drum,2,6,percussion_drum_005,25,3,-17.273689838809,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_005_clip_026.wav,percussion,drum,2,6,percussion_drum_005,26,3,-20.8938453700658,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_001.wav,percussion,drum,2,6,percussion_drum_006,1,3,-23.0303937266492,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_002.wav,percussion,drum,2,6,percussion_drum_006,2,3,-22.5982318145562,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_003.wav,percussion,drum,2,6,percussion_drum_006,3,3,-22.5091342619427,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_004.wav,percussion,drum,2,6,percussion_drum_006,4,3,-21.4525442452221,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_005.wav,percussion,drum,2,6,percussion_drum_006,5,3,-22.0143043693345,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_006.wav,percussion,drum,2,6,percussion_drum_006,6,3,-22.1309430232705,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_007.wav,percussion,drum,2,6,percussion_drum_006,7,3,-20.9281655678903,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_008.wav,percussion,drum,2,6,percussion_drum_006,8,3,-21.8002890888968,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_009.wav,percussion,drum,2,6,percussion_drum_006,9,3,-22.6064132367737,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_010.wav,percussion,drum,2,6,percussion_drum_006,10,3,-20.6176430264405,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_011.wav,percussion,drum,2,6,percussion_drum_006,11,3,-20.639545395954,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_012.wav,percussion,drum,2,6,percussion_drum_006,12,3,-19.4548110440212,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_013.wav,percussion,drum,2,6,percussion_drum_006,13,3,-18.9947111615977,16000,27
Segmented/percussion/drum/percussion_drum_percussion_drum_006_clip_014.wav,percussion,drum,2,6,percussion_drum_006,14,3,-22.913963717088,16000,27
Segmented/percussion/tambourine/percussion_tambourine_percussion_tambourine_002_clip_001.wav,percussion,tambourine,2,17,percussion_tambourine_002,1,3,-32.2479423685879,16000,35
Segmented/percussion/tambourine/percussion_tambourine_percussion_tambourine_002_clip_002.wav,percussion,tambourine,2,17,percussion_tambourine_002,2,3,-31.6358451155143,16000,35
Segmented/percussion/tambourine/percussion_tambourine_percussion_tambourine_002_clip_003.wav,percussion,tambourine,2,17,percussion_tambourine_002,3,3,-35.765766994495,16000,35
Segmented/percussion/tambourine/percussion_tambourine_percussion_tambourine_003_clip_001.wav,percussion,tambourine,2,17,percussion_tambourine_003,1,3,-37.4694043926451,16000,35
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_001_clip_001.wav,percussion,timpani,2,18,percussion_timpani_001,1,3,-24.3932427594887,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_001_clip_002.wav,percussion,timpani,2,18,percussion_timpani_001,2,3,-19.5935763208561,16000,43
